gml_id,NUMER_LINI,NAZWA_LINI,RODZAJ,NAZWA,KM_OSI,KM_POCZ,KM_KONC,iip_przest,iip_identy,iip_wersja,jpt_sjr_ko,jpt_kod_je,jpt_nazwa_,jpt_nazw01,jpt_organ_,jpt_orga01,jpt_jor_id,wazny_od,wazny_do,jpt_wazna_,wersja_od,wersja_do,jpt_powier,jpt_kj_iip,jpt_kj_i01,jpt_kj_i02,jpt_kod_01,id_bufora_,id_bufor01,id_technic,jpt_opis,jpt_sps_ko,gra_ids,status_obi,opis_bledu,typ_bledu
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f91,94.000000000000000,KRAKÓW PŁASZÓW - OŚWIĘCIM,PO,Spytkowice Kępki,38.509999999999998,38.409999999999997,38.609999999999999,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f92,94.000000000000000,KRAKÓW PŁASZÓW - OŚWIĘCIM,ST,SPYTKOWICE,42.085000000000001,40.707999999999998,42.898000000000003,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f93,94.000000000000000,KRAKÓW PŁASZÓW - OŚWIĘCIM,PO,Kr. Sanktuarium,5.345000000000000,5.245000000000000,5.445000000000000,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f94,94.000000000000000,KRAKÓW PŁASZÓW - OŚWIĘCIM,PO,Wielkie Drogi,23.940000000000001,22.890000000000001,24.539999999999999,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f95,94.000000000000000,KRAKÓW PŁASZÓW - OŚWIĘCIM,PO,Ryczów,36.862000000000002,35.802000000000000,37.491999999999997,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f96,94.000000000000000,KRAKÓW PŁASZÓW - OŚWIĘCIM,PO,Zator,45.600999999999999,44.895000000000003,46.789999999999999,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f97,95.000000000000000,KRAKÓW MYDLNIKI - PODŁĘŻE,ST,PODŁĘŻE,33.232999999999997,31.190000000000001,33.856999999999999,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f98,95.000000000000000,KRAKÓW MYDLNIKI - PODŁĘŻE,ST,KRAKÓW NOWA HUTA,21.629999999999999,19.998000000000001,21.827999999999999,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f99,95.000000000000000,KRAKÓW MYDLNIKI - PODŁĘŻE,ST,KRAKÓW MYDLNIKI,0.000000000000000,-0.488000000000000,2.761000000000000,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f9a,95.000000000000000,KRAKÓW MYDLNIKI - PODŁĘŻE,ST,KRAKÓW BATOWICE,10.750999999999999,9.784000000000001,11.425000000000001,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f9b,96.000000000000000,TARNÓW - LELUCHÓW,ST,TARNÓW,0.459000000000000,0.458000000000000,0.600000000000000,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f9c,96.000000000000000,TARNÓW - LELUCHÓW,PO,Barcice,99.099999999999994,98.950000000000003,99.250000000000000,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f9d,96.000000000000000,TARNÓW - LELUCHÓW,PO,Bobowa-Miasto,49.186000000000000,49.005000000000003,49.255000000000003,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f9e,96.000000000000000,TARNÓW - LELUCHÓW,PO,Piwniczna-Zdrój,111.156999999999996,111.010000000000005,111.310000000000002,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5f9f,96.000000000000000,TARNÓW - LELUCHÓW,PO,Żegiestów-Zdrój,128.276000000000010,128.199999999999989,128.500000000000000,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fa0,96.000000000000000,TARNÓW - LELUCHÓW,PO,Łomnica-Zdrój,114.972999999999999,114.950000000000003,115.189999999999998,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fa1,96.000000000000000,TARNÓW - LELUCHÓW,MLP,N.Sącz Biegonice,92.034999999999997,91.500000000000000,92.986000000000004,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fa2,96.000000000000000,TARNÓW - LELUCHÓW,PO,Pławna,42.146999999999998,42.009999999999998,42.200000000000003,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fa3,96.000000000000000,TARNÓW - LELUCHÓW,ST,Bobowa,47.390000000000001,46.838999999999999,48.283999999999999,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fa4,96.000000000000000,TARNÓW - LELUCHÓW,PO,Jankowa,50.603999999999999,50.579999999999998,50.829999999999998,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fa5,96.000000000000000,TARNÓW - LELUCHÓW,ST,STRÓŻE,57.409999999999997,55.395000000000003,58.436999999999998,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fa6,96.000000000000000,TARNÓW - LELUCHÓW,MPO,Wilczyska,53.822000000000003,53.085999999999999,54.426000000000002,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fa7,96.000000000000000,TARNÓW - LELUCHÓW,ST,Grybów,61.067000000000000,60.430000000000000,61.828000000000003,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fa9,96.000000000000000,TARNÓW - LELUCHÓW,PO,Kłokowa,7.319000000000000,7.250000000000000,7.500000000000000,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5faa,96.000000000000000,TARNÓW - LELUCHÓW,PO,N.Sącz Jamnica,83.947000000000003,83.920000000000002,84.170000000000002,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fab,96.000000000000000,TARNÓW - LELUCHÓW,ST,Stary Sącz,95.424999999999997,94.656999999999996,96.352999999999994,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fac,96.000000000000000,TARNÓW - LELUCHÓW,ST,Rytro,104.754999999999995,104.069000000000003,105.635999999999996,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fad,96.000000000000000,TARNÓW - LELUCHÓW,PO,Młodów,107.260000000000005,107.000000000000000,107.299999999999997,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fae,96.000000000000000,TARNÓW - LELUCHÓW,ST,Piwniczna,113.308000000000007,112.772999999999996,114.331000000000003,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5faf,96.000000000000000,TARNÓW - LELUCHÓW,PO,Wierchomla Wlk.,118.930000000000007,118.829999999999998,119.030000000000001,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fb0,96.000000000000000,TARNÓW - LELUCHÓW,PO,Zubrzyk,121.119000000000000,121.000000000000000,121.260000000000005,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fb1,96.000000000000000,TARNÓW - LELUCHÓW,ST,Żegiestów,126.109999999999999,125.498999999999995,126.736999999999995,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fb2,96.000000000000000,TARNÓW - LELUCHÓW,PO,Milik,134.193000000000012,133.939999999999998,134.240000000000009,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fb3,96.000000000000000,TARNÓW - LELUCHÓW,ST,MUSZYNA,138.837999999999994,137.879999999999995,140.122999999999990,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fb4,96.000000000000000,TARNÓW - LELUCHÓW,PO,Muszyna Poprad,141.769000000000005,141.750000000000000,141.800000000000011,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fb5,96.000000000000000,TARNÓW - LELUCHÓW,PO,Leluchów,146.032000000000011,145.974999999999994,146.074999999999989,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fb6,96.000000000000000,TARNÓW - LELUCHÓW,MPO,Łowczów,16.023000000000000,15.483000000000001,16.939000000000000,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fb7,96.000000000000000,TARNÓW - LELUCHÓW,ST,Tuchów,20.873000000000001,20.250000000000000,21.702999999999999,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fb8,96.000000000000000,TARNÓW - LELUCHÓW,PO,Lubaszowa,24.591000000000001,24.350000000000001,24.600000000000001,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fb9,96.000000000000000,TARNÓW - LELUCHÓW,PO,Chojnik,29.120999999999999,29.059999999999999,29.309999999999999,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fba,96.000000000000000,TARNÓW - LELUCHÓW,ST,Gromnik,31.826000000000001,31.318999999999999,32.694000000000003,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fbb,96.000000000000000,TARNÓW - LELUCHÓW,ST,Bog.Ciężkowice,36.256999999999998,35.307000000000002,36.856000000000002,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fbc,96.000000000000000,TARNÓW - LELUCHÓW,ST,TARNÓW FILIA,1.300000000000000,0.887000000000000,2.825000000000000,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fbd,96.000000000000000,TARNÓW - LELUCHÓW,ST,Łowczówek Pleśna,10.586000000000000,9.785000000000000,11.279999999999999,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fbe,96.000000000000000,TARNÓW - LELUCHÓW,PODS,Mszalnica,76.558000000000007,76.549999999999997,76.775000000000006,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fbf,96.000000000000000,TARNÓW - LELUCHÓW,ST,Kamionka Wielka,80.644999999999996,78.927000000000007,81.329999999999998,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fc0,96.000000000000000,TARNÓW - LELUCHÓW,ST,NOWY SĄCZ,88.189999999999998,86.730999999999995,89.034999999999997,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fc1,96.000000000000000,TARNÓW - LELUCHÓW,MPO,Andrzejówka,131.090000000000003,130.806999999999988,132.400000000000006,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fc2,96.000000000000000,TARNÓW - LELUCHÓW,MPO,Siedliska K/Tuch,25.986999999999998,25.398000000000000,26.677000000000000,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fc3,96.000000000000000,TARNÓW - LELUCHÓW,ST,Ptaszkowa,71.784999999999997,70.730000000000004,72.302999999999997,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
WMS_SILK_stacje_przystanki.fid-3d2a420b_1672bb6b5ef_5fc4,97.000000000000000,SKAWINA - ŻYWIEC,PO,Zembrzyce,40.825000000000003,40.725000000000001,40.924999999999997,PL.PZGIK.200,dd2e3c64-f861-47cf-a3a3-e7751f272b2f,2012-09-27T13:45:12+02:00,WOJ,12,ma�opolskie,,,NZN,0.00000000000,2012/09/26,,NZN,2012/09/26,,1518007.00000000000,EGIB,12,,,13890.00000000000,0.00000000000,829366.00000000000,,UZG,,AKTUALNY,,
